payment_id,order_id,payment_date,payment_method,amount,currency
PAY004071,ORD001558,2024-04-14,UPI,2036.22,EUR
PAY004072,ORD002046,2023-01-28,Debit Card,1058.4,GBP
PAY004073,ORD005000,2023-08-25,Credit Card,2553.0,INR
PAY004074,ORD003842,2024-08-30,Wallet,1614.67,GBP
PAY004075,ORD003473,2023-06-06,Credit Card,664.44,GBP
PAY004076,ORD003402,2024-12-22,Debit Card,3594.78,INR
PAY004077,ORD003411,2024-09-27,Wallet,4482.28,GBP
PAY004078,ORD004122,2024-02-16,UPI,2866.35,INR
PAY004079,ORD003170,2024-09-11,Net Banking,3915.07,INR
PAY004080,ORD001001,2024-06-22,Net Banking,3538.55,USD
PAY004081,ORD002098,2024-01-25,UPI,2255.86,INR
PAY004082,ORD004425,1973/07/24,Debit Card,4078.16,EUR
PAY004083,ORD001480,2025-02-15,Net Banking,4261.84,GBP
PAY004084,ORD002060,2023-05-18,Net Banking,4413.13,EUR
PAY004085,ORD001600,2024-01-09,Wallet,1872.76,USD
PAY004086,ORD000416,2023-06-17,Net Banking,2084.52,EUR
PAY004087,ORD001623,2025-04-20,UPI,3907.15,INR
PAY004088,ORD001920,2024-01-27,Wallet,1880.74,USD
PAY004089,ORD000669,2023-04-01,Wallet,2768.24,GBP
PAY004090,ORD004341,2022-08-30,Wallet,339.49,USD
PAY004091,ORD004068,2023-05-20,Debit Card,2547.26,GBP
PAY004092,ORD004797,2023-05-25,Net Banking,415.39,GBP
PAY004093,ORD002792,2025-04-11,Debit Card,,GBP
PAY004094,ORD004237,2023-10-13,UPI,,EUR
PAY004095,ORD001185,2023-09-22,Debit Card,1634.93,EUR
PAY004096,ORD003166,2024-03-04,Wallet,2284.11,USD
PAY004097,ORD001852,2024-10-06,UPI,4387.96,INR
PAY004098,ORD001989,2024-02-08,Wallet,2853.93,USD
PAY004099,ORD001420,2024-08-19,UPI,810.03,USD
PAY004100,ORD001579,2024-05-26,Net Banking,1528.98,EUR
PAY004101,ORD002886,2024-11-22,Credit Card,210.24,USD
PAY004102,ORD002002,2025-07-10,Net Banking,1278.53,USD
PAY004103,ORD002152,2022-12-02,Credit Card,3399.01,INR
PAY004104,ORD000747,2025-06-23,Credit Card,3015.11,EUR
PAY004105,ORD001940,2023-12-14,Net Banking,3122.51,GBP
PAY004106,ORD003917,2023-10-17,UPI,3757.74,USD
PAY004107,ORD003603,2025-03-06,Wallet,1433.85,USD
PAY004108,ORD002283,2024-09-10,Credit Card,,EUR
PAY004109,ORD001101,2023-09-04,Net Banking,1177.15,GBP
PAY004110,ORD004686,2024-07-11,Debit Card,2562.15,INR
PAY004111,ORD004406,2024-06-17,Credit Card,774.66,USD
PAY004112,ORD004081,2024-01-17,Wallet,3402.32,GBP
PAY004113,ORD000068,2024-05-24,Credit Card,4418.86,INR
PAY004114,ORD000670,2025-03-28,UPI,2604.38,USD
PAY004115,ORD003638,2003/07/31,Net Banking,4512.37,EUR
PAY004116,ORD004179,2023-03-02,Debit Card,4008.78,INR
PAY004117,ORD004147,2023-09-11,Wallet,1948.91,GBP
PAY004118,ORD000233,2023-04-01,Debit Card,3718.67,EUR
PAY004119,ORD002276,1992/11/02,Debit Card,2151.08,EUR
PAY004120,ORD004662,2025-07-14,Credit Card,1652.52,INR
PAY004121,ORD001659,2017/03/10,Net Banking,2445.79,INR
PAY004122,ORD001302,2023-10-28,Credit Card,768.01,USD
PAY004123,ORD004712,2024-04-29,Wallet,1047.89,EUR
PAY004124,ORD002959,2024-04-01,Debit Card,3093.82,USD
PAY004125,ORD002876,2025-05-02,Debit Card,1079.79,USD
PAY004126,ORD002100,2022-12-09,Wallet,4562.14,EUR
PAY004127,ORD001200,2025-01-30,Net Banking,4453.61,GBP
PAY004128,ORD003131,2024-03-01,Wallet,729.81,INR
PAY004129,ORD004788,2023-08-21,Debit Card,3153.3,EUR
PAY004130,ORD001528,2023-05-25,Net Banking,50.36,GBP
PAY004131,ORD002582,2008/04/16,UPI,2537.53,INR
PAY004132,ORD004960,2024-02-24,Net Banking,3102.51,INR
PAY004133,ORD003317,2025-01-26,Debit Card,253.1,USD
PAY004134,ORD003258,2023-11-09,Net Banking,1150.05,USD
PAY004135,ORD001180,2022-10-16,Wallet,4267.53,EUR
PAY004136,ORD000342,2023-12-30,Credit Card,3096.0,USD
PAY004137,ORD002627,2023-06-07,Credit Card,616.49,INR
PAY004138,ORD002686,2022-11-05,Net Banking,4105.3,USD
PAY004139,ORD002683,2025-06-19,UPI,4772.27,EUR
PAY004140,ORD002922,2024-09-13,Wallet,4292.85,INR
PAY004141,ORD002928,2024-09-28,Wallet,2790.89,GBP
PAY004142,ORD003624,2024-01-30,UPI,4839.89,EUR
PAY004143,ORD000130,2024-09-08,Credit Card,304.68,GBP
PAY004144,ORD001983,2024-10-17,Wallet,1582.92,INR
PAY004145,ORD003507,2023-05-01,Credit Card,626.87,INR
PAY004146,ORD003093,2024-01-25,Debit Card,2749.58,GBP
PAY004147,ORD002672,2016/10/15,Debit Card,4667.43,USD
PAY004148,ORD002811,2024-02-12,UPI,580.83,EUR
PAY004149,ORD002055,2024-01-25,Debit Card,,GBP
PAY004150,ORD004192,2022-09-03,Net Banking,4076.65,INR
PAY004151,ORD001527,2023-08-15,UPI,3817.16,INR
PAY004152,ORD003239,2024-12-18,Credit Card,2180.4,GBP
PAY004153,ORD002043,2022-12-22,UPI,,GBP
PAY004154,ORD002628,2023-11-01,Credit Card,268.82,EUR
PAY004155,ORD004575,2023-12-26,Wallet,1228.27,GBP
PAY004156,ORD003951,2024-09-10,UPI,1427.96,USD
PAY004157,ORD003624,2024-10-21,Wallet,1635.46,GBP
PAY004158,ORD001710,2024-11-01,Debit Card,3072.32,INR
PAY004159,ORD001041,2025-07-25,Credit Card,1289.78,INR
PAY004160,ORD000787,2024-12-23,UPI,4502.09,USD
PAY004161,ORD000413,2023-06-15,Wallet,4511.48,USD
PAY004162,ORD002840,2025-01-25,UPI,4719.54,EUR
PAY004163,ORD001399,2020/04/14,Debit Card,590.6,USD
PAY004164,ORD002822,2025-05-11,Wallet,,EUR
PAY004165,ORD000220,2023-04-24,Debit Card,2641.84,INR
PAY004166,ORD001444,2025-02-22,UPI,1182.7,USD
PAY004167,ORD000977,2024-03-08,Credit Card,2082.12,EUR
PAY004168,ORD001325,2025-07-29,Debit Card,1716.06,INR
PAY004169,ORD004967,2024-12-07,UPI,1480.97,EUR
PAY004170,ORD000281,2024-11-10,Debit Card,2875.9,INR
PAY004171,ORD004332,2024-11-21,UPI,1143.01,USD
PAY004172,ORD000429,2023-09-24,Credit Card,4750.66,INR
PAY004173,ORD004726,2022-09-13,Credit Card,2227.79,INR
PAY004174,ORD003021,2023-10-24,Credit Card,2601.92,USD
PAY004175,ORD003836,2023-07-25,UPI,1502.51,INR
PAY004176,ORD003830,2022-12-02,Credit Card,,GBP
PAY004177,ORD002350,2023-12-02,Net Banking,2322.42,INR
PAY004178,ORD003468,2025-06-11,Credit Card,4429.32,USD
PAY004179,ORD003642,2024-03-27,UPI,3066.89,INR
PAY004180,ORD001550,2024-05-21,Wallet,2324.67,EUR
PAY004181,ORD000504,2024-04-30,UPI,4318.39,GBP
PAY004182,ORD002194,2025-08-04,Credit Card,4433.77,EUR
PAY004183,ORD003361,1973/11/24,Debit Card,3107.7,GBP
PAY004184,ORD003000,2025-02-23,Wallet,3777.3,USD
PAY004185,ORD002743,2023-02-11,Wallet,4519.52,USD
PAY004186,ORD004947,2024-12-29,Net Banking,2571.69,USD
PAY004187,ORD003650,2022-11-24,Credit Card,1933.51,INR
PAY004188,ORD002442,2024-01-31,Net Banking,3486.35,USD
PAY004189,ORD000682,2024-08-17,Debit Card,4488.33,GBP
PAY004190,ORD001358,1977/06/04,Wallet,507.56,USD
PAY004191,ORD001101,2023-07-17,Debit Card,2253.74,EUR
PAY004192,ORD002334,2024-02-04,Credit Card,1447.49,INR
PAY004193,ORD002264,2025-03-01,UPI,3192.13,EUR
PAY004194,ORD002308,2024-08-03,Debit Card,3382.15,INR
PAY004195,ORD001496,2024-04-15,UPI,2313.26,INR
PAY004196,ORD000883,2011/12/21,Credit Card,2037.05,EUR
PAY004197,ORD004807,2024-07-30,UPI,4985.47,EUR
PAY004198,ORD003973,2023-02-07,Debit Card,1924.57,INR
PAY004199,ORD002097,2024-10-17,Wallet,2239.89,GBP
PAY004200,ORD004223,2024-12-16,UPI,156.76,INR
PAY004201,ORD004181,2024-05-20,UPI,4637.06,INR
PAY004202,ORD001643,2024-10-17,Wallet,4432.48,GBP
PAY004203,ORD004556,2024-01-18,Wallet,4950.92,INR
PAY004204,ORD003856,2022-09-10,Credit Card,3920.33,GBP
PAY004205,ORD002818,2022-11-11,UPI,3950.84,EUR
PAY004206,ORD000759,2025-05-04,Debit Card,4115.65,INR
PAY004207,ORD003975,1985/05/19,UPI,695.79,GBP
PAY004208,ORD002629,2025-02-10,Wallet,4101.31,USD
PAY004209,ORD000404,2023-09-02,UPI,683.06,EUR
PAY004210,ORD000724,1998/01/18,Debit Card,2718.39,USD
PAY004211,ORD001758,2025-08-10,Net Banking,2805.55,INR
PAY004212,ORD000404,2025-06-16,Credit Card,2866.1,EUR
PAY004213,ORD003422,2022-10-24,Debit Card,,INR
PAY004214,ORD000257,2006/02/06,Debit Card,2189.38,EUR
PAY004215,ORD003940,2024-06-28,Wallet,3695.08,INR
PAY004216,ORD004929,2023-08-13,Debit Card,1173.0,INR
PAY004217,ORD004757,2025-02-09,UPI,3792.4,USD
PAY004218,ORD001932,2022-10-29,Wallet,187.2,GBP
PAY004219,ORD000748,2022-12-21,UPI,4836.08,EUR
PAY004220,ORD003089,2025-08-10,Wallet,3691.35,INR
PAY004221,ORD002509,2012/10/06,Net Banking,1348.08,USD
PAY004222,ORD001132,2022-09-22,UPI,2014.39,INR
PAY004223,ORD003618,2025-03-11,Debit Card,,GBP
PAY004224,ORD003890,2023-12-09,Debit Card,457.16,INR
PAY004225,ORD004942,2023-11-23,Credit Card,2388.39,INR
PAY004226,ORD000908,2024-09-13,Debit Card,4815.77,INR
PAY004227,ORD003179,2025-04-23,Debit Card,4528.9,INR
PAY004228,ORD003020,2024-04-09,Credit Card,3123.48,EUR
PAY004229,ORD002283,2024-01-06,Debit Card,1046.44,EUR
PAY004230,ORD003409,2025-08-06,Wallet,,GBP
PAY004231,ORD003732,2025-06-24,Wallet,4080.21,USD
PAY004232,ORD002450,2023-12-30,Net Banking,3950.04,USD
PAY004233,ORD000879,2024-11-05,Debit Card,4641.2,INR
PAY004234,ORD002989,2023-08-06,UPI,4073.32,USD
PAY004235,ORD001238,2023-02-08,Wallet,4788.38,USD
PAY004236,ORD004615,2025-01-22,Wallet,,USD
PAY004237,ORD001592,2024-05-01,Net Banking,4377.18,GBP
PAY004238,ORD001075,2024-02-08,Credit Card,260.25,USD
PAY004239,ORD002538,1976/01/18,Credit Card,4367.32,EUR
PAY004240,ORD002831,2022-09-20,Debit Card,1186.04,INR
PAY004241,ORD002425,2024-08-31,Debit Card,4713.57,INR
PAY004242,ORD003928,2023-12-07,UPI,3808.09,INR
PAY004243,ORD001003,2025-05-02,UPI,1396.02,EUR
PAY004244,ORD001375,2024-07-12,Net Banking,3105.08,INR
PAY004245,ORD003791,2023-09-25,UPI,2167.99,USD
PAY004246,ORD000860,2024-10-15,Wallet,365.6,USD
PAY004247,ORD004585,2023-12-01,Net Banking,2711.19,GBP
PAY004248,ORD004987,2025-01-08,Debit Card,2335.17,INR
PAY004249,ORD004907,2024-09-03,Wallet,1144.59,GBP
PAY004250,ORD001204,2025-04-12,Debit Card,952.33,EUR
PAY004251,ORD002201,1976/05/12,Net Banking,4535.95,INR
PAY004252,ORD002553,2023-05-14,Net Banking,4552.11,INR
PAY004253,ORD003106,2024-11-23,Net Banking,1108.6,INR
PAY004254,ORD002430,2023-02-10,Debit Card,4237.42,USD
PAY004255,ORD001820,2023-12-06,Net Banking,4139.67,EUR
PAY004256,ORD004247,2023-08-08,Debit Card,2551.74,INR
PAY004257,ORD004694,2024-08-19,Credit Card,2530.23,USD
PAY004258,ORD002568,2024-03-25,Net Banking,2540.86,EUR
PAY004259,ORD003563,2024-04-14,Wallet,654.81,INR
PAY004260,ORD003440,2025-05-09,Net Banking,4629.43,USD
PAY004261,ORD003247,2022-10-16,Debit Card,1998.18,GBP
PAY004262,ORD002962,1993/05/26,UPI,2960.0,USD
PAY004263,ORD000693,2023-01-06,Wallet,,GBP
PAY004264,ORD002891,2025-02-18,Net Banking,2197.94,GBP
PAY004265,ORD002712,2025-01-21,Credit Card,3184.95,EUR
PAY004266,ORD001213,2024-12-22,Net Banking,2610.24,GBP
PAY004267,ORD004572,2024-02-23,Credit Card,2899.77,INR
PAY004268,ORD001573,2025-01-21,Credit Card,1634.54,GBP
PAY004269,ORD001070,2024-04-07,Debit Card,,GBP
PAY004270,ORD001707,2022-12-18,Debit Card,678.46,INR
PAY004271,ORD002069,2024-10-04,Credit Card,4023.96,USD
PAY004272,ORD001961,2010/07/29,Credit Card,588.23,INR
PAY004273,ORD004672,2025-06-17,Wallet,2697.52,GBP
PAY004274,ORD002098,2023-02-04,Net Banking,2451.26,USD
PAY004275,ORD004300,2024-05-04,Net Banking,262.35,EUR
PAY004276,ORD001854,2025-02-05,Credit Card,,EUR
PAY004277,ORD004089,2023-01-24,Net Banking,618.17,EUR
PAY004278,ORD001355,2022-11-15,Debit Card,3940.22,INR
PAY004279,ORD003707,2024-08-08,Credit Card,3493.39,USD
PAY004280,ORD001953,2024-03-27,Wallet,3574.41,INR
PAY004281,ORD002598,2022-10-20,Credit Card,4482.96,INR
PAY004282,ORD003633,2023-08-27,UPI,3800.0,EUR
PAY004283,ORD003333,2023-12-31,Credit Card,,GBP
PAY004284,ORD000140,2024-11-09,Debit Card,3800.99,EUR
PAY004285,ORD000097,2023-04-27,Credit Card,516.5,EUR
PAY004286,ORD002233,2023-10-16,UPI,729.72,GBP
PAY004287,ORD004065,2023-08-22,Debit Card,2398.66,INR
PAY004288,ORD004765,2024-08-24,Debit Card,4272.05,USD
PAY004289,ORD001327,2025-02-14,Wallet,4828.63,INR
PAY004290,ORD003637,2023-05-21,UPI,639.45,EUR
PAY004291,ORD001991,2025-04-01,Credit Card,2258.56,GBP
PAY004292,ORD000934,2022-10-12,Credit Card,,INR
PAY004293,ORD001355,2024-09-22,Credit Card,2631.9,INR
PAY004294,ORD001824,2024-11-30,Credit Card,777.93,INR
PAY004295,ORD003054,2024-02-29,UPI,1108.72,INR
PAY004296,ORD002905,2025-02-27,Wallet,1051.49,USD
PAY004297,ORD001655,2022-09-18,Net Banking,2422.97,EUR
PAY004298,ORD001695,2023-06-21,Net Banking,291.16,USD
PAY004299,ORD003195,2022-10-20,Wallet,1314.45,GBP
PAY004300,ORD004002,2024-01-21,Net Banking,1027.37,GBP
PAY004301,ORD002333,2024-04-26,Wallet,3108.47,USD
PAY004302,ORD000205,2023-09-05,UPI,2444.77,EUR
PAY004303,ORD000846,2023-04-07,Net Banking,1037.53,EUR
PAY004304,ORD003032,2025-02-05,Net Banking,4407.5,EUR
PAY004305,ORD001692,2024-03-19,UPI,426.14,EUR
PAY004306,ORD002690,2025-03-29,Debit Card,3780.48,GBP
PAY004307,ORD004731,2024-11-14,Wallet,3132.24,EUR
PAY004308,ORD002735,2024-07-01,Wallet,980.53,INR
PAY004309,ORD000109,2025-04-05,Debit Card,2810.56,EUR
PAY004310,ORD004858,2024-03-20,Debit Card,3323.75,USD
PAY004311,ORD002841,2024-07-10,Credit Card,4201.87,INR
PAY004312,ORD002368,2023-07-03,Wallet,2687.74,EUR
PAY004313,ORD003801,2025-04-01,Wallet,,INR
PAY004314,ORD003335,2024-09-30,Net Banking,1168.76,EUR
PAY004315,ORD004317,2023-07-17,Credit Card,3021.06,USD
PAY004316,ORD001617,2022-12-08,UPI,3505.05,INR
PAY004317,ORD001458,2023-05-05,Credit Card,4161.34,EUR
PAY004318,ORD000261,2025-04-27,Net Banking,228.01,EUR
PAY004319,ORD003583,2024-06-03,Debit Card,3091.69,GBP
PAY004320,ORD001696,2024-10-20,Credit Card,1813.68,INR
PAY004321,ORD000459,2025-08-02,Net Banking,2135.36,INR
PAY004322,ORD000397,2024-10-22,Credit Card,3793.73,GBP
PAY004323,ORD004132,2023-05-14,Debit Card,3395.38,INR
PAY004324,ORD000751,2022-12-26,Wallet,4095.64,USD
PAY004325,ORD004233,2024-06-20,Debit Card,2312.13,GBP
PAY004326,ORD003979,2024-06-02,Net Banking,405.24,EUR
PAY004327,ORD002875,2014/10/17,UPI,2039.31,INR
PAY004328,ORD004147,2024-06-05,Wallet,348.87,GBP
PAY004329,ORD001871,2010/06/01,Wallet,2334.41,INR
PAY004330,ORD004959,2023-01-13,Wallet,2807.68,EUR
PAY004331,ORD000364,2025-03-09,Net Banking,1404.75,EUR
PAY004332,ORD002556,2024-09-23,Net Banking,1630.33,EUR
PAY004333,ORD002990,2024-01-05,UPI,1839.07,INR
PAY004334,ORD000387,2002/01/31,Debit Card,,GBP
PAY004335,ORD001388,2023-05-19,UPI,4824.66,EUR
PAY004336,ORD000194,2023-09-29,Credit Card,116.18,INR
PAY004337,ORD004250,2025-06-05,Debit Card,890.59,GBP
PAY004338,ORD000102,2022-12-10,Debit Card,1868.57,EUR
PAY004339,ORD003469,2023-12-24,Wallet,2893.5,GBP
PAY004340,ORD000897,2025-01-24,Debit Card,512.84,EUR
PAY004341,ORD004033,2014/02/23,Net Banking,848.87,GBP
PAY004342,ORD004701,2024-03-27,Wallet,2733.83,EUR
PAY004343,ORD002457,1992/07/15,UPI,838.78,INR
PAY004344,ORD002530,1981/01/12,Net Banking,1984.45,GBP
PAY004345,ORD000624,2001/03/10,UPI,86.16,INR
PAY004346,ORD003723,1985/08/02,Credit Card,273.44,USD
PAY004347,ORD002470,2025-07-18,Wallet,,EUR
PAY004348,ORD004191,2023-07-23,UPI,2756.71,EUR
PAY004349,ORD003657,2023-08-25,Wallet,1714.93,INR
PAY004350,ORD002215,2023-03-18,Credit Card,3870.58,EUR
PAY004351,ORD004333,2024-03-06,UPI,4803.85,USD
PAY004352,ORD001223,2023-12-05,Credit Card,185.22,USD
PAY004353,ORD004782,2022-10-09,Debit Card,2768.51,EUR
PAY004354,ORD000317,2024-01-09,Credit Card,,GBP
PAY004355,ORD002683,2023-03-30,Debit Card,2438.05,EUR
PAY004356,ORD003268,2025-03-31,UPI,3164.09,GBP
PAY004357,ORD002666,2024-05-20,Wallet,2630.92,USD
PAY004358,ORD000874,2025-08-05,Net Banking,850.3,USD
PAY004359,ORD001915,2023-11-27,Wallet,2950.63,EUR
PAY004360,ORD002219,2023-07-06,Wallet,4371.26,INR
PAY004361,ORD002484,2025-08-11,Credit Card,3025.07,GBP
PAY004362,ORD003066,2014/06/20,Debit Card,2640.78,INR
PAY004363,ORD003892,2022-10-03,Net Banking,3527.35,EUR
PAY004364,ORD004688,2025-01-07,Credit Card,3079.37,INR
PAY004365,ORD004847,2024-04-08,Wallet,2278.45,GBP
PAY004366,ORD004080,1971/12/02,Net Banking,4320.43,EUR
PAY004367,ORD000133,2022-10-26,Debit Card,66.76,USD
PAY004368,ORD000711,1997/09/27,Debit Card,2134.95,INR
PAY004369,ORD001386,2025-04-14,Credit Card,297.85,USD
PAY004370,ORD001901,2023-10-29,UPI,1950.18,USD
PAY004371,ORD003281,2025-05-18,Net Banking,947.67,GBP
PAY004372,ORD000906,2024-10-19,Credit Card,4483.11,USD
PAY004373,ORD001946,2024-12-26,Net Banking,2011.73,EUR
PAY004374,ORD000598,2024-05-01,UPI,339.13,USD
PAY004375,ORD003623,2024-03-02,Debit Card,608.36,GBP
PAY004376,ORD000114,2023-09-10,Net Banking,,EUR
PAY004377,ORD001316,2023-04-21,Credit Card,,USD
PAY004378,ORD002207,2023-04-21,Net Banking,1224.42,USD
PAY004379,ORD001370,2024-11-24,Net Banking,2237.91,EUR
PAY004380,ORD001875,2024-05-18,Credit Card,353.19,USD
PAY004381,ORD004808,2023-05-03,Wallet,3017.73,GBP
PAY004382,ORD004333,2023-01-01,Debit Card,2947.91,INR
PAY004383,ORD002025,2024-05-08,Credit Card,2342.1,GBP
PAY004384,ORD001393,2024-07-02,Credit Card,3389.42,USD
PAY004385,ORD001270,2023-10-24,Credit Card,3115.62,GBP
PAY004386,ORD000007,2024-09-29,UPI,3205.09,INR
PAY004387,ORD000196,2023-09-10,Wallet,1192.71,EUR
PAY004388,ORD001295,2025-08-27,Credit Card,1162.05,USD
PAY004389,ORD001371,2022-12-04,Net Banking,1031.78,GBP
PAY004390,ORD004222,2025-04-20,Wallet,2680.36,INR
PAY004391,ORD003959,2024-04-23,Wallet,4869.88,USD
PAY004392,ORD004485,2022-12-25,Credit Card,4656.37,EUR
PAY004393,ORD001281,2024-09-04,UPI,4567.09,USD
PAY004394,ORD001304,2025-01-29,UPI,1256.4,GBP
PAY004395,ORD001575,2023-06-07,UPI,4667.03,USD
PAY004396,ORD004384,2023-01-27,Wallet,3292.86,INR
PAY004397,ORD004496,2023-10-28,Wallet,1011.64,GBP
PAY004398,ORD003370,2024-03-17,Net Banking,2881.21,INR
PAY004399,ORD003497,2023-11-08,Credit Card,1133.55,USD
PAY004400,ORD003847,2024-12-29,Wallet,2608.6,GBP
PAY004401,ORD001959,2022-09-21,UPI,3160.41,INR
PAY004402,ORD004288,2024-11-08,UPI,2354.37,USD
PAY004403,ORD001824,2025-08-13,Wallet,27.92,INR
PAY004404,ORD002098,2024-06-26,Debit Card,1683.38,GBP
PAY004405,ORD001126,2024-10-13,Credit Card,4117.79,EUR
PAY004406,ORD001157,2022-10-21,UPI,3999.46,GBP
PAY004407,ORD001092,2022-12-30,UPI,4684.45,EUR
PAY004408,ORD004710,2024-05-15,Net Banking,724.8,USD
PAY004409,ORD001803,2024-12-28,Wallet,3691.58,USD
PAY004410,ORD004572,2025-08-01,Wallet,2207.73,EUR
PAY004411,ORD004902,2024-02-12,Debit Card,4135.36,INR
PAY004412,ORD003108,2023-02-01,Credit Card,2057.83,GBP
PAY004413,ORD003532,1973/07/27,UPI,3157.54,EUR
PAY004414,ORD001595,2024-02-03,UPI,229.81,USD
PAY004415,ORD000489,2025-05-20,UPI,2861.7,GBP
PAY004416,ORD004488,2023-07-09,UPI,1280.46,INR
PAY004417,ORD000951,2023-05-23,Wallet,1240.92,EUR
PAY004418,ORD000328,2023-05-16,Net Banking,2342.06,GBP
PAY004419,ORD000747,2025-04-14,Wallet,4476.15,GBP
PAY004420,ORD001782,2024-10-23,UPI,4976.87,EUR
PAY004421,ORD003796,2023-05-10,Credit Card,3200.14,GBP
PAY004422,ORD003581,2025-02-23,Wallet,2261.18,EUR
PAY004423,ORD000014,2022-10-21,Credit Card,2167.62,GBP
PAY004424,ORD003178,2012/02/13,UPI,3662.75,GBP
PAY004425,ORD001763,2024-05-14,Wallet,3100.35,GBP
PAY004426,ORD003903,2024-10-11,UPI,1582.53,GBP
PAY004427,ORD001806,2025-04-08,UPI,3972.14,USD
PAY004428,ORD003547,2022-10-29,Credit Card,2186.32,INR
PAY004429,ORD001568,2023-11-21,UPI,1844.65,EUR
PAY004430,ORD003667,1983/11/03,Credit Card,72.7,INR
PAY004431,ORD004976,2023-08-19,UPI,2687.52,USD
PAY004432,ORD000130,2023-11-22,Wallet,,USD
PAY004433,ORD001382,1979/11/23,Debit Card,529.63,INR
PAY004434,ORD000257,2024-10-12,Net Banking,3974.27,GBP
PAY004435,ORD002893,2024-03-17,Wallet,1131.73,INR
PAY004436,ORD004136,2023-02-28,Credit Card,3637.85,GBP
PAY004437,ORD001679,2023-04-19,Debit Card,4431.82,INR
PAY004438,ORD001963,2023-01-05,Debit Card,535.33,GBP
PAY004439,ORD000366,2023-02-19,Debit Card,2568.68,EUR
PAY004440,ORD001653,2025-07-03,Credit Card,3086.41,GBP
PAY004441,ORD002178,2025-07-13,UPI,1354.17,USD
PAY004442,ORD002705,2022-10-09,Credit Card,611.59,USD
PAY004443,ORD000109,2023-12-30,Wallet,3739.73,EUR
PAY004444,ORD004270,2025-01-05,Debit Card,2915.71,EUR
PAY004445,ORD002091,2023-01-06,UPI,2390.56,USD
PAY004446,ORD004914,2024-05-11,Net Banking,2558.6,EUR
PAY004447,ORD003214,2024-10-10,Wallet,2122.54,INR
PAY004448,ORD002714,2025-05-25,Wallet,3774.53,USD
PAY004449,ORD000057,2025-02-14,UPI,1602.61,USD
PAY004450,ORD003400,2024-08-23,Debit Card,3491.7,EUR
PAY004451,ORD002447,2023-09-25,Credit Card,3066.68,INR
PAY004452,ORD001981,2023-11-18,Wallet,770.24,EUR
PAY004453,ORD000500,2023-05-12,Debit Card,3071.57,INR
PAY004454,ORD000816,2024-06-12,Credit Card,2062.86,USD
PAY004455,ORD002749,2023-10-22,UPI,642.83,USD
PAY004456,ORD004286,2025-08-15,Net Banking,3552.47,INR
PAY004457,ORD004021,2024-09-29,Credit Card,1749.3,GBP
PAY004458,ORD002823,2023-12-20,Credit Card,1051.31,GBP
PAY004459,ORD002330,2022-09-26,Net Banking,4040.03,USD
PAY004460,ORD000991,2024-09-05,Credit Card,2810.49,USD
PAY004461,ORD004929,2024-07-02,Net Banking,26.25,INR
PAY004462,ORD004087,2023-01-18,UPI,4716.94,EUR
PAY004463,ORD004033,2025-08-21,Net Banking,697.1,EUR
PAY004464,ORD000888,2024-07-14,Wallet,1593.36,INR
PAY004465,ORD003964,2023-07-25,Debit Card,1837.27,GBP
PAY004466,ORD002565,2023-04-02,UPI,3564.64,GBP
PAY004467,ORD002540,2024-06-28,Debit Card,3579.26,EUR
PAY004468,ORD000926,2025-04-17,Credit Card,4411.51,INR
PAY004469,ORD004333,2023-03-13,Debit Card,4495.99,USD
PAY004470,ORD002329,2024-05-19,Debit Card,50.06,USD
PAY004471,ORD003305,1970/09/01,Credit Card,1450.52,GBP
PAY004472,ORD000470,2024-04-27,Credit Card,3110.4,INR
PAY004473,ORD000953,2025-03-12,Wallet,310.87,INR
PAY004474,ORD002611,2004/02/29,Wallet,3780.77,EUR
PAY004475,ORD000898,2023-06-05,Net Banking,2531.85,GBP
PAY004476,ORD003250,2023-12-18,Debit Card,186.49,EUR
PAY004477,ORD000386,2024-04-24,Debit Card,1332.07,GBP
PAY004478,ORD000860,2023-11-02,Net Banking,4586.41,INR
PAY004479,ORD000148,1970/09/02,Credit Card,3582.77,USD
PAY004480,ORD001657,2022-10-04,UPI,963.98,USD
PAY004481,ORD002695,2024-03-28,UPI,1820.23,USD
PAY004482,ORD003401,2023-01-14,UPI,2464.46,INR
PAY004483,ORD004056,2024-08-11,Debit Card,4042.34,EUR
PAY004484,ORD000160,2025-04-06,Net Banking,4770.8,EUR
PAY004485,ORD003845,2024-11-19,Debit Card,2426.51,INR
PAY004486,ORD004060,2024-07-13,UPI,456.9,GBP
PAY004487,ORD001914,2025-03-08,Net Banking,1838.97,GBP
PAY004488,ORD001506,2012/08/17,Net Banking,4542.37,INR
PAY004489,ORD002410,2023-09-18,Net Banking,4657.73,EUR
PAY004490,ORD000344,2025-04-17,Net Banking,4232.47,USD
PAY004491,ORD002814,1976/04/07,Net Banking,1558.62,EUR
PAY004492,ORD004237,2023-04-03,Credit Card,2557.24,EUR
PAY004493,ORD001651,2023-07-31,Debit Card,28.76,EUR
PAY004494,ORD004568,2023-08-05,UPI,3222.66,INR
PAY004495,ORD002565,2023-02-28,Credit Card,1371.5,USD
PAY004496,ORD002993,2023-12-26,Debit Card,2344.04,GBP
PAY004497,ORD003644,2022-12-30,Wallet,,EUR
PAY004498,ORD003886,2024-08-24,Credit Card,,INR
PAY004499,ORD001678,2023-11-24,Net Banking,2417.37,EUR
PAY004500,ORD000313,1978/01/17,UPI,1063.47,GBP
